id,title,release_date,runtime,vote_count,vote_average,overview,genres,production_companies,production_countries,cast,directors,poster_url,trailer_url,movieURL
301365,The Neon Demon,2016-05-31,118,3833,6.509,"When aspiring model Jesse moves to Los Angeles, her youth and vitality are devoured by a group of beauty-obsessed women who will take any means necessary to get what she has.","Horror, Thriller","Wild Bunch, Gaumont, Space Rocket Nation, Vendian Entertainment, Bold Films","United States of America, Denmark, France","Elle Fanning, Karl Glusman, Jena Malone, Bella Heathcote, Abbey Lee, Desmond Harrington, Keanu Reeves, Christina Hendricks, Alessandro Nivola, Charles Baker",Nicolas Winding Refn,https://image.tmdb.org/t/p/w500/d93h9dHIez9zRg4ooG6o1ZiQ776.jpg,https://www.youtube.com/watch?v=rzH7Jc83eQI,https://www.rottentomatoes.com/m/the_neon_demon
389868,Seoul Station,2016-08-17,92,462,6.5,"In this animated prequel to ""Train to Busan,"" a group of survivors deals with a zombie pandemic that unleashes itself in downtown Seoul.","Animation, Horror, Science Fiction, Action, Thriller","Studio Dadashow, Next Entertainment World, Myung Films, Finecut",South Korea,"Ryu Seung-ryong, Shim Eun-kyung, Lee Joon, Kim Jae-rok, Jang Hyuk-jin, Kim Dae-heung, Yeon Sang-ho",Yeon Sang-ho,https://image.tmdb.org/t/p/w500/vJgRo5EJMYPzBcljlIlUxBAlucL.jpg,https://www.youtube.com/watch?v=Xz0NtBHcK20,https://www.rottentomatoes.com/m/seoul_station
376424,Beware the Slenderman,2016-03-11,115,260,6.498,In this horrifyingly modern fairytale lurks an online Boogeyman and two 12-year-old girls who would kill for him. The entrance to the internet quickly leads to its darkest basement. How responsible are our children for what they find there?,"Documentary, Crime","Vermilion Films, HBO Documentary Films",United States of America,"Morgan Geyser, Anissa Weier, Payton Leutner, Angie Geyser, William Weier, Michael O. Bohren, Michelle Trussoni, Kristi Weier, Trevor J. Blank, Brad Kim",Irene Taylor,https://image.tmdb.org/t/p/w500/f5W2nhbnzOR2aNa7vSpwWCzzAw2.jpg,https://www.youtube.com/watch?v=6p1eVLEbOIw,https://www.rottentomatoes.com/m/beware_the_slenderman
376659,Bad Moms,2016-07-28,100,4171,6.495,"When three overworked and under-appreciated moms are pushed beyond their limits, they ditch their conventional responsibilities for a jolt of long overdue freedom, fun, and comedic self-indulgence.",Comedy,"STXfilms, Huayi Brothers Pictures, BillBlock Media, Suzanne Todd Productions","United States of America, China","Mila Kunis, Kristen Bell, Kathryn Hahn, Christina Applegate, Jada Pinkett Smith, Jay Hernandez, Clark Duke, Annie Mumolo, Emjay Anthony, Oona Laurence","Scott Moore, Jon Lucas",https://image.tmdb.org/t/p/w500/u9q10ljhkLj0tNCjlVqe3DCjoU4.jpg,https://www.youtube.com/watch?v=MVzDKTh49zs,https://www.rottentomatoes.com/m/bad_moms
301804,Before I Wake,2016-04-07,97,1928,6.5,An orphaned child's dreams—and nightmares—manifest physically as he sleeps.,"Drama, Fantasy, Horror, Thriller","MICA Entertainment, Intrepid Pictures, Demarest Films",United States of America,"Kate Bosworth, Jacob Tremblay, Thomas Jane, Annabeth Gish, Lance E. Nichols, Scottie Thompson, Dash Mihok, Jay Karnes, Kyla Deaver, Courtney Bell",Mike Flanagan,https://image.tmdb.org/t/p/w500/sI9neTbF3ECdpf2MpC88EMGJH13.jpg,https://www.youtube.com/watch?v=_TFc9pprTLE,https://www.rottentomatoes.com/m/before_i_wake
374465,Things to Come,2016-04-06,102,330,6.494,"Nathalie teaches philosophy at a high school in Paris. She is passionate about her job and particularly enjoys passing on the pleasure of thinking. Married with two children, she divides her time between her family, former students and her very possessive mother. One day, Nathalie’s husband announces he is leaving her for another woman. With freedom thrust upon her, Nathalie must reinvent her life.",Drama,"ARTE France Cinéma, Detailfilm, CG Cinéma, Auvergne-Rhône-Alpes Cinéma","Germany, France","Isabelle Huppert, André Marcon, Roman Kolinka, Édith Scob, Sarah Le Picard, Solal Forte, Élise Lhomeau, Lionel Dray, Yves Heck, Grégoire Montana-Haroche",Mia Hansen-Løve,https://image.tmdb.org/t/p/w500/6MAAJJ51y2RUa1gvvVje4s0FB7W.jpg,https://www.youtube.com/watch?v=f6k83SzrFek,https://www.rottentomatoes.com/m/things_to_come_2016
403570,Red Dog: True Blue,2016-12-26,88,97,6.49,"When eleven-year-old Mick is shipped off to his grandfather's cattle station in Western Australia, he befriends a scrappy, one-of-a-kind dog that will change his life forever.","Family, Comedy, Drama",Woss Group Film Productions,Australia,"Levi Miller, Hanna Mangan Lawrence, Bryan Brown, Jason Isaacs, Thomas Cocquerel, Steve Le Marquand, Syd Brisbane, Kee Chan, Justine Clarke, Zen McGrath",Kriv Stenders,https://image.tmdb.org/t/p/w500/xdiOalO1uNG0avUk51UwfyeTP1v.jpg,https://www.youtube.com/watch?v=tlMpALk85DA,https://www.rottentomatoes.com/m/red_dog_true_blue
375012,Under the Shadow,2016-09-30,84,698,6.488,"After Shideh's building is hit by a missile during the Iran-Iraq War, a superstitious neighbor suggests that the missile was cursed and might be carrying malevolent Middle-Eastern spirits. She becomes convinced a supernatural force within the building is attempting to possess her daughter Dorsa, and she has no choice but to confront these forces if she is to save her daughter and herself.","Drama, Horror, War","Wigwam Films, Creativity Capital, MENA Film","Jordan, United Kingdom","Narges Rashidi, Avin Manshadi, Bobby Naderi, Ray Haratian, Hamid Djavadan, Bijan Daneshmand, Behi Djanati Atai, Aram Ghasemy, Soussan Farrokhnia, Arash Marandi",Babak Anvari,https://image.tmdb.org/t/p/w500/3hxT9XviA3VzUtelHBk2xA6I9FY.jpg,https://www.youtube.com/watch?v=G_ATX4C8Pmw,https://www.rottentomatoes.com/m/under_the_shadow
267192,Genius,2016-06-10,104,708,6.484,"New York in the 1920s. Max Perkins, a literary editor is the first to sign such subsequent literary greats as Ernest Hemingway and F. Scott Fitzgerald. When a sprawling, chaotic 1,000-page manuscript by an unknown writer falls into his hands, Perkins is convinced he has discovered a literary genius.","History, Drama","Pinewood Pictures, Desert Wolf Productions, Michael Grandage Company, Riverstone Pictures, Summit Entertainment","United Kingdom, United States of America","Colin Firth, Jude Law, Nicole Kidman, Laura Linney, Guy Pearce, Dominic West, Vanessa Kirby, Demetri Goritsas, Harry Attwell, Angela Ashton",Michael Grandage,https://image.tmdb.org/t/p/w500/f3KG63zvQGvakfwOTUb8ODgHEnP.jpg,https://www.youtube.com/watch?v=xZ_IsVxIPTc,https://www.rottentomatoes.com/m/genius_2016
374617,Imperium,2016-08-19,109,1440,6.47,"Nate Foster, a young, idealistic FBI agent, goes undercover to take down a radical white supremacy terrorist group. The bright up-and-coming analyst must confront the challenge of sticking to a new identity while maintaining his real principles as he navigates the dangerous underworld of white supremacy. Inspired by real events.","Crime, Drama","Tycor International Film Company, Grindstone Entertainment Group, Sculptor Media, Green-Light International, Atomic Features",United States of America,"Daniel Radcliffe, Toni Collette, Tracy Letts, Sam Trammell, Nestor Carbonell, Chris Sullivan, Seth Numrich, Pawel Szajda, Devin Druid, Burn Gorman",Daniel Ragussis,https://image.tmdb.org/t/p/w500/fEwo3gZfbeoovdcTyf4o4wATE1r.jpg,https://www.youtube.com/watch?v=9KgWvvz3U-A,https://www.rottentomatoes.com/m/imperium
333484,The Magnificent Seven,2016-09-14,132,6161,6.469,"Looking to mine for gold, greedy industrialist Bartholomew Bogue seizes control of the Old West town of Rose Creek. With their lives in jeopardy, Emma Cullen and other desperate residents turn to bounty hunter Sam Chisolm for help. Chisolm recruits an eclectic group of gunslingers to take on Bogue and his ruthless henchmen. With a deadly showdown on the horizon, the seven mercenaries soon find themselves fighting for more than just money once the bullets start to fly.","Adventure, Action, Western","Metro-Goldwyn-Mayer, Columbia Pictures, LStar Capital, Village Roadshow Pictures, Pin High, Escape Artists",United States of America,"Denzel Washington, Chris Pratt, Ethan Hawke, Vincent D'Onofrio, Lee Byung-hun, Manuel Garcia-Rulfo, Martin Sensmeier, Peter Sarsgaard, Haley Bennett, Matt Bomer",Antoine Fuqua,https://image.tmdb.org/t/p/w500/ezcS78TIjgr85pVdaPDd2rSPVNs.jpg,https://www.youtube.com/watch?v=q-RBA0xoaWU,https://www.rottentomatoes.com/m/1013077-magnificent_seven
374052,The Love Witch,2016-11-11,121,589,6.465,"A modern-day witch uses spells and magic to get men to fall in love with her, with deadly consequences.","Horror, Comedy, Romance",Anna Biller Productions,United States of America,"Samantha Robinson, Gian Keys, Laura Waddell, Jeffrey Vincent Parise, Jared Sanford, Robert Seeley, Jennifer Ingrum, Randy Evans, Clive Ashborn, Lily Holleman",Anna Biller,https://image.tmdb.org/t/p/w500/q6mZjCwGn9KCTrStTRM88pui0is.jpg,https://www.youtube.com/watch?v=F4DoZlT7KSE,https://www.rottentomatoes.com/m/the_love_witch
333385,Mr. Right,2016-02-29,95,1395,6.457,"A girl falls for the ""perfect"" guy, who happens to have a very fatal flaw: he's a hitman on the run from the crime cartels who employ him.","Comedy, Romance, Crime","Circle of Confusion, 3311 Productions, Amasia Entertainment",United States of America,"Sam Rockwell, Anna Kendrick, Tim Roth, James Ransone, Anson Mount, Michael Eklund, RZA, Douglas M. Griffin, Katie Nehra, Jaiden Kaine",Paco Cabezas,https://image.tmdb.org/t/p/w500/aSx5YUCLcSUAR4nt93aeIpZYHF6.jpg,https://www.youtube.com/watch?v=5dSDOlC-MoM,https://www.rottentomatoes.com/m/mr_right_2016
376866,Jackie,2016-12-02,100,2375,6.455,"An account of the days of First Lady, Jacqueline Kennedy, in the immediate aftermath of John F. Kennedy's assassination in 1963.",Drama,"LD Entertainment, Protozoa Pictures, Fabula, Bliss Media, Wild Bunch, Why Not Productions, Endemol Shine Studios, Fox Searchlight Pictures","United States of America, Chile, France, China","Natalie Portman, Peter Sarsgaard, Greta Gerwig, Billy Crudup, John Hurt, Richard E. Grant, Caspar Phillipson, Beth Grant, John Carroll Lynch, Max Casella",Pablo Larraín,https://image.tmdb.org/t/p/w500/nF9N33PfhizMEzbfxHoxXBo2vx9.jpg,https://www.youtube.com/watch?v=g9pW3B8Ycc4,https://www.rottentomatoes.com/m/jackie_2016
339397,Café Society,2016-05-11,97,2748,6.451,"The story of a young man who arrives in Hollywood during the 1930s hoping to work in the film industry, falls in love, and finds himself swept up in the vibrant café society that defined the spirit of the age.","Comedy, Drama, Romance","Perdido Productions, Gravier Productions",United States of America,"Jesse Eisenberg, Kristen Stewart, Steve Carell, Blake Lively, Parker Posey, Corey Stoll, Jeannie Berlin, Ken Stott, Anna Camp, Paul Schneider",Woody Allen,https://image.tmdb.org/t/p/w500/q9fohCRpQ7m8OTyi82fxa3B86te.jpg,https://www.youtube.com/watch?v=4NRQPTE2Y-c,https://www.rottentomatoes.com/m/cafe_society_2016
303858,Money Monster,2016-05-12,98,3062,6.435,Financial TV host Lee Gates and his producer Patty are put in an extreme situation when an irate investor takes over their studio.,"Thriller, Drama","TriStar Pictures, LStar Capital, Smokehouse Pictures, The Allegiance Theater",United States of America,"George Clooney, Julia Roberts, Jack O'Connell, Dominic West, Caitríona Balfe, Giancarlo Esposito, Christopher Denham, Lenny Venito, Chris Bauer, Dennis Boutsikaris",Jodie Foster,https://image.tmdb.org/t/p/w500/r0Es5M6zTFpuV2sSaYtAlzz10qw.jpg,https://www.youtube.com/watch?v=xT3SLHlnEUI,https://www.rottentomatoes.com/m/money_monster
306947,The Invitation,2016-04-08,100,2742,6.427,"Will and his new girlfriend Kira are invited to a dinner with old friends at the house of Will’s ex Eden and her new partner David. Although the evening appears to be relaxed, Will soon gets a creeping suspicion that their charming host David is up to something.","Thriller, Horror","XYZ Films, Gamechanger Films, Lege Artis, The Invitation, Drafthouse Films",United States of America,"Logan Marshall-Green, Tammy Blanchard, Emayatzy Corinealdi, Michiel Huisman, John Carroll Lynch, Lindsay Burdge, Mike Doyle, Jay Larson, Michelle Krusiec, Karl Yune",Karyn Kusama,https://image.tmdb.org/t/p/w500/otZMaGHWnKPgOODF6SSVNGqbI4X.jpg,https://www.youtube.com/watch?v=wcFaLtnx43w,https://www.rottentomatoes.com/m/the_invitation
302699,Central Intelligence,2016-06-15,107,6162,6.415,"Calvin Joyner, a mild-mannered accountant whose high school glory days are long behind him, reconnects with an awkward pal from high school through Facebook. After meeting up, Calvin’s mundane life takes an unexpectedly thrilling turn when he's thrust into the world of international espionage.","Action, Comedy","New Line Cinema, Bluegrass Films, RatPac Entertainment, Principato-Young Entertainment, Perfect World Pictures","United States of America, China","Dwayne Johnson, Kevin Hart, Amy Ryan, Danielle Nicolet, Jason Bateman, Aaron Paul, Ryan Hansen, Tim Griffin, Timothy John Smith, Sione Kelepi",Rawson Marshall Thurber,https://image.tmdb.org/t/p/w500/hXQVMbRNpf7c93e8clMY4W5DRm6.jpg,https://www.youtube.com/watch?v=J_8OsnCTRx8,https://www.rottentomatoes.com/m/central_intelligence
95610,Bridget Jones's Baby,2016-09-14,123,3018,6.4,"After breaking up with Mark Darcy five years earlier, Bridget Jones' happily-ever-after hasn't quite gone according to plan. Fortysomething and single again, she decides to focus on her job as top news producer and surround herself with old friends and new. For once, Bridget has everything completely under control. Then her love life takes a turn - while a weekend away at a music festival, she meets a dashing American named Jack, who is everything Mark is not, and spends a night with him. A week later, she runs into newly-separated Mark, and has a one-night dalliance. In an unlikely twist, she finds herself pregnant, but with one hitch - she's not sure of the identity of her baby's father - Mark or Jack.","Drama, Comedy, Romance","StudioCanal, Working Title Films","France, United Kingdom","Renée Zellweger, Colin Firth, Patrick Dempsey, Jim Broadbent, Gemma Jones, Emma Thompson, Sally Phillips, James Callis, Shirley Henderson, Sarah Solemani",Sharon Maguire,https://image.tmdb.org/t/p/w500/5hHomngoPZrNoXOPlyaHV6eXaQW.jpg,https://www.youtube.com/watch?v=5aaWY7rQS3I,https://www.rottentomatoes.com/m/bridget_joness_baby_2016
347881,The Confirmation,2016-03-18,101,188,6.407,A divorced father reconnects with his son when they track down a stolen toolbox over the course of a weekend.,"Drama, Comedy","Lighthouse Pictures, Bungalow Media + Entertainment, Sapphire Fire Limited",Canada,"Clive Owen, Jaeden Martell, Maria Bello, Tim Blake Nelson, Patton Oswalt, Matthew Modine, Stephen Tobolowsky, Robert Forster, Spencer Drever, Michael Eklund",Bob Nelson,https://image.tmdb.org/t/p/w500/4FTN4G64s2hfZ9uvpXCeipt4khZ.jpg,https://www.youtube.com/watch?v=kZiyaxhPAgo,https://www.rottentomatoes.com/m/the_confirmation_2016
345932,So B. It,2016-06-07,98,16,6.4,"A young girl named Heidi who lives with her mentally disabled mother, travels across the country to find out about her and her mothers past.","Drama, Family",Good Deed Entertainment,United States of America,"Talitha Eliana Bateman, Alfre Woodard, John Heard, Jessica Collins, Jacinda Barrett, Dash Mihok, Cloris Leachman, Mataeo Mingo, Michael Arden",Stephen Gyllenhaal,https://image.tmdb.org/t/p/w500/7zAcFRtBiqvFnzaryMfOrsObAYA.jpg,https://www.youtube.com/watch?v=1aGUOjVCMwM,https://www.rottentomatoes.com/m/so_b_it
356298,Don't Think Twice,2016-07-22,92,399,6.4,"An improv group deals with several crises, including the loss of their lease and one member hitting the big time.","Comedy, Drama","The Film Arcade, Cold Iron Pictures",United States of America,"Keegan-Michael Key, Gillian Jacobs, Chris Gethard, Kate Micucci, Tami Sagher, Mike Birbiglia, Richard Masur, Sondra James, Richard Kline, Emily Skeggs",Mike Birbiglia,https://image.tmdb.org/t/p/w500/f8PuoewhI3qeROdfXSw2Utjf1On.jpg,https://www.youtube.com/watch?v=rzbJXNiEdEg,https://www.rottentomatoes.com/m/dont_think_twice
68735,Warcraft,2016-05-25,123,7047,6.389,"The peaceful realm of Azeroth stands on the brink of war as its civilization faces a fearsome race of invaders: orc warriors fleeing their dying home to colonize another. As a portal opens to connect the two worlds, one army faces destruction and the other faces extinction. From opposing sides, two heroes are set on a collision course that will decide the fate of their family, their people, and their home.","Action, Adventure, Fantasy","Legendary Pictures, Atlas Entertainment, Blizzard Entertainment, Tencent Pictures, Huayi Brothers Pictures, Taihe Entertainment, China Film Group Corporation, Media Corporation, Taurus Film, Universal Pictures","United States of America, Canada, China","Travis Fimmel, Paula Patton, Ben Foster, Dominic Cooper, Ben Schnetzer, Toby Kebbell, Robert Kazinsky, Clancy Brown, Ryan Robbins, Daniel Wu",Duncan Jones,https://image.tmdb.org/t/p/w500/nZIIOs06YigBnvmlJ2hxZeA8eTO.jpg,https://www.youtube.com/watch?v=65AjY_nRdqE,https://www.rottentomatoes.com/m/warcraft
316727,The Purge: Election Year,2016-06-29,109,5377,6.386,"Two years after choosing not to kill the man who killed his son, former police sergeant Leo Barnes has become head of security for Senator Charlene Roan, the front runner in the next Presidential election due to her vow to eliminate the Purge. On the night of what should be the final Purge, a betrayal from within the government forces Barnes and Roan out onto the street where they must fight to survive the night.","Action, Horror, Thriller","Why Not Productions, Universal Pictures, Blumhouse Productions, Platinum Dunes, Dentsu Entertainment, Fuji Television Network, Man in a Tree Productions","France, Japan, United States of America","Elizabeth Mitchell, Frank Grillo, Mykelti Williamson, Betty Gabriel, J. J. Soria, Raymond J. Barry, Edwin Hodge, Kyle Secor, Ethan Phillips, Terry Serpico",James DeMonaco,https://image.tmdb.org/t/p/w500/gg7tlp45xqGWMra0sqQVPvybje2.jpg,https://www.youtube.com/watch?v=9rqIJcY9hMc,https://www.rottentomatoes.com/m/the_purge_election_year
356305,Why Him?,2016-12-22,111,4285,6.382,A dad forms a bitter rivalry with his daughter's young rich boyfriend.,Comedy,"21 Laps Entertainment, TSG Entertainment, 20th Century Fox, Red Hour, 75 Year Plan Productions",United States of America,"Bryan Cranston, James Franco, Zoey Deutch, Megan Mullally, Griffin Gluck, Keegan-Michael Key, Kaley Cuoco, Cedric the Entertainer, Zack Pearlman, Jee Young Han",John Hamburg,https://image.tmdb.org/t/p/w500/eezFoKz7bXgdbjeieeCYJFXPKSu.jpg,https://www.youtube.com/watch?v=CO6qLC4cL8E,https://www.rottentomatoes.com/m/why_him
393732,Mean Dreams,2016-10-21,108,133,6.38,"When two youngsters meet and fall for each other, they must go on the run from the girl's corrupt father, who is also the sheriff of the town.","Drama, Thriller","JoBro Productions, Euclid 431 Pictures, Woods Entertainment","Canada, United States of America","Sophie Nélisse, Josh Wiggins, Colm Feore, Bill Paxton, Joe Cobden, Vickie Papavs, Ryan Blakely, George Buza, Tara Nicodemo, Mike McPhaden",Nathan Morlando,https://image.tmdb.org/t/p/w500/sf1yPzqPNfmwh7RumTunOUir3f0.jpg,https://www.youtube.com/watch?v=tQcjm-jfqsM,https://www.rottentomatoes.com/m/mean_dreams
295699,Everybody Wants Some!!,2016-03-30,117,1164,6.373,A comedy that follows a group of friends as they navigate their way through the freedoms and responsibilities of unsupervised adulthood.,Comedy,"Annapurna Pictures, Detour Filmproduction",United States of America,"Blake Jenner, Zoey Deutch, Ryan Guzman, Tyler Hoechlin, J. Quinton Johnson, Glen Powell, Wyatt Russell, Will Brittain, Austin Amelio, Temple Baker",Richard Linklater,https://image.tmdb.org/t/p/w500/vAIFZ8bw0spSvcIYgfuX99B3H2w.jpg,https://www.youtube.com/watch?v=8WAulKwKHbY,https://www.rottentomatoes.com/m/everybody_wants_some
294272,Pete's Dragon,2016-08-10,103,2265,6.369,"For years, old wood carver Mr. Meacham has delighted local children with his tales of the fierce dragon that resides deep in the woods of the Pacific Northwest. To his daughter, Grace, who works as a forest ranger, these stories are little more than tall tales... until she meets Pete, a mysterious 10-year-old with no family and no home who claims to live in the woods with a giant, green dragon named Elliott. And from Pete's descriptions, Elliott seems remarkably similar to the dragon from Mr. Meacham's stories. With the help of Natalie, an 11-year-old girl whose father Jack owns the local lumber mill, Grace sets out to determine where Pete came from, where he belongs, and the truth about this dragon.","Adventure, Family, Fantasy",Whitaker Entertainment,United States of America,"Oakes Fegley, Bryce Dallas Howard, Wes Bentley, Karl Urban, Oona Laurence, Isiah Whitlock, Jr., Robert Redford, John Kassir, Marcus Henderson, Aaron Jackson",David Lowery,https://image.tmdb.org/t/p/w500/A9x4Ogk8KUXTfU649NS6lS9TCmu.jpg,https://www.youtube.com/watch?v=Xhv5Kc8dmv8,https://www.rottentomatoes.com/m/petes_dragon
324668,Jason Bourne,2016-07-27,123,5968,6.367,The most dangerous former operative of the CIA is drawn out of hiding to uncover hidden truths about his past.,"Action, Adventure, Thriller","The Kennedy/Marshall Company, Captivate Entertainment, Pearl Street Films, Perfect World Pictures","China, United States of America","Matt Damon, Tommy Lee Jones, Alicia Vikander, Vincent Cassel, Julia Stiles, Riz Ahmed, Ato Essandoh, Scott Shepherd, Bill Camp, Vinzenz Kiefer",Paul Greengrass,https://image.tmdb.org/t/p/w500/xA7N41glw17MBQtcWSm2eBlBRuG.jpg,https://www.youtube.com/watch?v=F4gJsKZvqE4,https://www.rottentomatoes.com/m/jason_bourne
345911,Lights Out,2016-07-21,81,4004,6.4,"Rebecca must unlock the terror behind her little brother's experiences that once tested her sanity, bringing her face to face with a supernatural spirit attached to their mother.","Drama, Horror, Mystery, Thriller","New Line Cinema, Atomic Monster, Grey Matter Productions, RatPac Entertainment",United States of America,"Teresa Palmer, Maria Bello, Gabriel Bateman, Alexander DiPersia, Alicia Vela-Bailey, Billy Burke, Andi Osho, Maria Russell, Rolando Boyce, Lotta Losten",David F. Sandberg,https://image.tmdb.org/t/p/w500/8BnElzAQQpp7ZgdJJiAe1diomr4.jpg,https://www.youtube.com/watch?v=H_nTMprod00,https://www.rottentomatoes.com/m/lights_out_2016
347035,Swallows and Amazons,2016-08-19,97,91,6.4,"Four children dream of escaping the tedium of a summer holiday with their mother. When finally given permission to camp on their own on an island in the middle of a vast lake, they are overjoyed. But when they get there they discover they may not be alone… The battle for ownership of a lonely island teaches them the skills of survival, the value of friendship and the importance of holding your nerve.","Adventure, Family","Harbour Pictures, BBC Film, British Film Company, Electric Shadow Company",United Kingdom,"Dane Hughes, Orla Hill, Teddie Allen, Bobby McCulloch, Seren Hawkes, Hannah Jayne Thorp, Rafe Spall, Kelly Macdonald, Andrew Scott, Harry Enfield",Philippa Lowthorpe,https://image.tmdb.org/t/p/w500/y5ZVbjos0CqhKLMV77YzX6r12Ls.jpg,https://www.youtube.com/watch?v=ztIQkixuOmc,https://www.rottentomatoes.com/m/swallows_and_amazons_2017
332567,The Shallows,2016-06-24,86,5204,6.349,"While surfing on a secluded beach, Nancy finds herself in the feeding grounds of a great white shark. Though stranded only 200 yards from shore, survival proves to be the ultimate test of wills, requiring all of her ingenuity, resourcefulness, and fortitude.","Horror, Drama, Thriller","Columbia Pictures, Ombra Films, Weimaraner Republic Pictures","Australia, Spain, United States of America","Blake Lively, Óscar Jaenada, Brett Cullen, Janelle Bailey, Sedona Legge, Pablo Calva, Diego Espejel, Ava Dean, Chelsea Moody, Angelo Josue Lozano Corzo",Jaume Collet-Serra,https://image.tmdb.org/t/p/w500/bnBV7hZmLuA0Si5Aop481sPF2RY.jpg,https://www.youtube.com/watch?v=EgdxIlSuB70,https://www.rottentomatoes.com/m/the_shallows
371449,Other People,2016-09-09,97,213,6.345,"David, a struggling comedy writer fresh off from breaking up with his boyfriend, moves from New York City to Sacramento to help his sick mother. Living with his conservative father and much-younger sisters for the first time in ten years, he feels like a stranger in his childhood home. As his mother’s health declines, David frantically tries to extract meaning from this horrible experience and convince everyone (including himself) that he's ""doing okay.”","Comedy, Drama","Park Pictures Features, Gettin' Rad Productions",United States of America,"Jesse Plemons, Molly Shannon, Bradley Whitford, Maude Apatow, Madisen Beaty, John Early, Zach Woods, Josie Totah, June Squibb, Paul Dooley",Chris Kelly,https://image.tmdb.org/t/p/w500/3JgG3p4FY0fNSgJneNWnVno7X9j.jpg,https://www.youtube.com/watch?v=8uMM7SH1Hh0,https://www.rottentomatoes.com/m/other_people
381034,I Am Not a Serial Killer,2016-08-26,104,507,6.337,"In a small Midwestern town, a troubled teen with homicidal tendencies must hunt down and destroy a supernatural killer while keeping his own inner demons at bay.","Drama, Horror, Mystery, Thriller","Floodland Pictures, Tea Shop & Film Company, Quickfire Films, The Fyzz, Fantastic Films, Winterland Pictures, ScreenProjex, Fís Éireann/Screen Ireland","Ireland, United Kingdom, United States of America","Max Records, Christopher Lloyd, Laura Fraser, Christina Baldwin, Karl Geary, Dee Noah, Lucy Lawton, Anna Sundberg, Raymond Brandstrom, Michael Paul Levin",Billy O'Brien,https://image.tmdb.org/t/p/w500/KXLopjRCCGRaKPMUndVoT9zKsl.jpg,https://www.youtube.com/watch?v=WQBnWWWU-gU,https://www.rottentomatoes.com/m/i_am_not_a_serial_killer
326423,Barbershop: The Next Cut,2016-04-15,112,478,6.32,"To survive harsh economic times, Calvin and Angie have merged the barbershop and beauty salon into one business. The days of male bonding are gone as Eddie and the crew must now contend with sassy female co-workers and spirited clientele. As the battle of the sexes rages on, a different kind of conflict has taken over Chicago. Crime and gangs are on the rise, leaving Calvin worried about the fate of his son. Together, the friends come up with a bold plan to take back their beloved neighborhood.","Comedy, Drama","New Line Cinema, Cube Vision, Metro-Goldwyn-Mayer, Warner Bros. Pictures",United States of America,"Ice Cube, Cedric the Entertainer, Regina Hall, Sean Patrick Thomas, Eve, Nicki Minaj, Anthony Anderson, Common, Jazsmin Lewis, Troy Garity",Malcolm D. Lee,https://image.tmdb.org/t/p/w500/9mwzidlGgWfr2hcMWUKM86lOqdo.jpg,https://www.youtube.com/watch?v=l2vPDGStL4k,https://www.rottentomatoes.com/m/barbershop_the_next_cut_2016
279641,Whiskey Tango Foxtrot,2016-03-04,112,1009,6.311,"In 2002, cable news producer Kim Barker decides to shake up her routine by taking a daring new assignment in Kabul, Afghanistan. Dislodged from her comfortable American lifestyle, Barker finds herself in the middle of an out-of-control war zone. Luckily, she meets Tanya Vanderpoel, a fellow journalist who takes the shell-shocked reporter under her wing. Amid the militants, warlords and nighttime partying, Barker discovers the key to becoming a successful correspondent.","Comedy, Drama, War","Paramount Pictures, Broadway Video, Little Stranger",United States of America,"Tina Fey, Margot Robbie, Billy Bob Thornton, Martin Freeman, Josh Charles, Alfred Molina, Christopher Abbott, Nicholas Braun, Cherry Jones, Sheila Vand","Glenn Ficarra, John Requa",https://image.tmdb.org/t/p/w500/xhWbp0lCig5vkdFZPiOGNRL9oMf.jpg,https://www.youtube.com/watch?v=dxAcIWDi8ps,https://www.rottentomatoes.com/m/whiskey_tango_foxtrot
328111,The Secret Life of Pets,2016-06-18,86,8322,6.307,"The quiet life of a terrier named Max is upended when his owner takes in Duke, a stray whom Max instantly dislikes.","Family, Comedy, Adventure, Animation","Illumination, Universal Pictures",United States of America,"Louis C.K., Eric Stonestreet, Kevin Hart, Jenny Slate, Ellie Kemper, Albert Brooks, Lake Bell, Dana Carvey, Hannibal Buress, Bobby Moynihan",Chris Renaud,https://image.tmdb.org/t/p/w500/bc3rCMgP4bbxNqGQCRlpJyU8otF.jpg,https://www.youtube.com/watch?v=eWI_Jsw9qUs,https://www.rottentomatoes.com/m/the_secret_life_of_pets
407375,Sniper: Ghost Shooter,2016-08-02,100,276,6.299,"Elite snipers Brandon Beckett and Richard Miller are fighting extremists in the Middle East when the Colonel gives them a new mission: to protect a gas pipeline stretching from the Republic of Georgia to Western Europe from extremists eager to make a political statement. But when skirmishes with the enemy lead to U.S. snipers being killed by a ghost shooter who locks into their exact location, a security breach is suspected. Fingers are pointed and battle lines are drawn, all leading up to an explosive climax.","Action, Drama, War","UFO International Productions, Destination Films, BUFO","United States of America, Bulgaria","Chad Michael Collins, Billy Zane, Nick Gomez, Ravil Isyanov, Stephanie Vogt, Navid Negahban, Presciliana Esparolini, Ene Frost, Dominic Mafham, Nigel Barber",Don Michael Paul,https://image.tmdb.org/t/p/w500/92YFviTZnjA6rj2jADoA2gmsjsz.jpg,https://www.youtube.com/watch?v=Y1IdgK-YtGQ,https://www.rottentomatoes.com/m/sniper_ghost_shooter
